band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.39,39.0,0390,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0390__sim_01,bs_delta_hedging,bs_delta_hedging,-1.31505024433136,1.2668792009353638,6.159780979156494,8.123503684997559,9.242857933044434,5.192841529846191,12.390274047851562,-1.3150501514315605,1.2668791505963446,1.5024470693945884,3.334339682995886,8.469768524169922,3.443942379951477,4.7045051383972165,-4.7045051383972165,-5.193654265403747,-6.043417465209961,2.276251342725754,3.681331485748291,4.22832038974762,5.34103084564209,4.22832038974762,5.34103084564209,0.01,0.001
0.4,40.0,0400,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0400__sim_01,bs_delta_hedging,bs_delta_hedging,-1.3004318475723269,1.299346685409546,6.172961235046387,8.117389678955078,9.302483558654783,5.178134918212891,12.680313110351562,-1.300431766438484,1.2993466455854257,1.515104073357582,3.3794244845564134,8.758086204528809,3.451407122612,4.702701177597046,-4.702701177597046,-5.2746524906158445,-6.136239922523498,2.2893537581443786,3.684595094680786,4.222242393493652,5.400302925109863,4.222242393493652,5.400302925109863,0.01,0.001
0.41,41.0,0410,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0410__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2890843152999878,1.335236430168152,6.192901611328125,8.119452476501465,9.370887756347656,5.166720390319824,12.87881088256836,-1.2890843279540538,1.3352363824968063,1.5304220495522023,3.4445946017199125,8.955406188964844,3.445141434669494,4.70101227760315,-4.70101227760315,-5.292174243927002,-6.360363909721374,2.3091753293037414,3.695046099424362,4.224293088436126,5.468301644325257,4.224293088436126,5.468301644325257,0.01,0.001
0.42,42.0,0420,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0420__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2736577987670898,1.3943296670913696,6.2284698486328125,8.174893379211426,9.424710273742676,5.151201725006104,12.982345581054688,-1.2736577682197094,1.3943296165238224,1.5550632647573948,3.5663591900618803,9.058326721191406,3.5261085987091065,4.737388000488282,-4.737388000488282,-5.327932019233703,-6.471217004776001,2.3445327766418456,3.756666666030884,4.279404779434204,5.521804537773132,4.279404779434204,5.521804537773132,0.01,0.001
0.43,43.0,0430,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0430__sim_01,bs_delta_hedging,bs_delta_hedging,-1.2578951120376587,1.4652888774871826,6.271557807922363,8.260970115661621,9.513879776000977,5.135344982147217,12.998125076293944,-1.2578950701653957,1.4652887705097102,1.5839181030333045,3.7293711885282654,9.07401180267334,3.650517129898071,4.784952440261841,-4.784952440261841,-5.363758182525634,-6.563426380157471,2.3873648928642277,3.860391242265701,4.364969829559326,5.610444240570068,4.364969829559326,5.610444240570068,0.01,0.001
0.44,44.0,0440,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0440__sim_01,bs_delta_hedging,bs_delta_hedging,-1.244753122329712,1.5575742721557615,6.331356048583984,8.43497085571289,9.509390830993652,5.122124195098877,13.031021118164062,-1.2447531971096992,1.557574338431153,1.625108016192913,3.975448341454061,9.10671329498291,3.87789626121521,4.864025735855103,-4.864025735855103,-5.3698604822158815,-6.674693191528321,2.446808760213852,4.042062683105469,4.537938423633576,5.605981869697571,4.537938423633576,5.605981869697571,0.01,0.001
0.45,45.0,0450,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0450__sim_01,bs_delta_hedging,bs_delta_hedging,-1.228260159492493,1.6908458471298218,6.410902500152588,8.854122161865234,9.869397163391112,5.105533123016357,12.139297485351562,-1.2282601001143456,1.6908458490048957,1.681500375187397,4.367582558629988,8.220281600952148,4.182772254943847,5.412922048568726,-5.412922048568726,-5.8610455465316775,-6.654478096008301,2.5258827618598936,4.368939028978348,4.954602208137512,5.963852028846741,4.954602208137512,5.963852028846741,0.01,0.001
0.46,46.0,0460,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0460__sim_01,bs_delta_hedging,bs_delta_hedging,-1.0599466562271118,2.0122861862182617,6.410665512084961,10.310970306396484,13.31223487854004,4.936214923858643,24.946025848388672,-1.05994675835371,2.012286308975776,1.7039259448170665,5.172783319835889,20.951005935668945,4.58032636642456,7.583710231781006,-7.583710231781006,-8.780368843078612,-11.547074248313905,2.525647246360778,5.146965947628021,6.402805246353149,9.386258149147034,6.402805246353149,9.386258149147034,0.01,0.001
0.47,47.0,0470,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0470__sim_01,bs_delta_hedging,bs_delta_hedging,-1.048653244972229,2.0245203971862797,6.411923408508301,10.333632469177246,13.313794136047363,4.924853801727295,24.946025848388672,-1.0486532585084438,2.024520350275248,1.706049553090334,5.19835630525899,20.951005935668945,4.610258102416992,7.591060581207276,-7.591060581207276,-8.780368843078612,-11.547074248313905,2.526898025083542,5.171575574159622,6.4253325958251954,9.387807774543765,6.4253325958251954,9.387807774543765,0.01,0.001
0.48,48.0,0480,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0480__sim_01,bs_delta_hedging,bs_delta_hedging,-1.041203260421753,2.0345585346221924,6.413286209106445,10.358640670776367,13.32974624633789,4.917359352111816,24.946025848388672,-1.0412032363593575,2.0345585953825824,1.7083716700136662,5.223532857450347,20.951005935668945,4.631544589996338,7.635153770446777,-7.635153770446777,-8.780368843078612,-11.547074248313905,2.528252042388916,5.193134654521942,6.450192854881287,9.403664040565491,6.450192854881287,9.403664040565491,0.01,0.001
0.49,49.0,0490,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0490__sim_01,bs_delta_hedging,bs_delta_hedging,-1.026709794998169,2.0395424365997314,6.403158664703369,10.36735725402832,13.33098030090332,4.902779579162598,24.946025848388672,-1.0267098484396937,2.0395424979230663,1.7051493828892708,5.21386671371732,20.951005935668945,4.63145809173584,7.640475540161133,-7.640475540161133,-8.780368843078612,-11.547074248313905,2.518184482717514,5.192523267507553,6.458858393669129,9.404891891479492,6.458858393669129,9.404891891479492,0.01,0.001
0.5,50.0,0500,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0500__sim_01,bs_delta_hedging,bs_delta_hedging,-1.013899803161621,2.0478498935699463,6.398379325866699,10.377167701721191,13.353955268859863,4.889893054962158,24.946025848388672,-1.0138998065233231,2.047849952395586,1.7060587077617646,5.221682245194639,20.951005935668945,4.608620977401733,7.651034212112426,-7.651034212112426,-8.81593533039093,-11.547074248313905,2.513433847761154,5.195631448030472,6.468609157562256,9.427729988098145,6.468609157562256,9.427729988098145,0.01,0.001
